id_pedido,data,hora,dia_semana,loja,categoria_loja,produto,complexidade_preparo,horario_pico,pedidos_hora_loja,tempo_preparo_min,tempo_entrega_min,distancia_km,quantidade,valor_unitario,valor_total,taxa_entrega,desconto,valor_final,forma_pagamento,status_pedido,regiao_entrega,cliente_gostou
5345,2025-01-11,09:23,Saturday,Farmácia Vida,Farmácia,Sabonete,Baixa,Não,14,9,30.0,5.91,1,51.5,51.5,10.37,1.52,60.35,Vale Refeição,Cancelado,Zona Oeste,Sim
6919,2025-01-24,14:05,Friday,Café Aroma,Cafeteria,Café Expresso,Baixa,Não,24,8,47.0,4.17,1,48.28,48.28,18.55,3.2,63.63,Pix,Entregue,Zona Norte,Sim
8404,2025-06-28,19:15,Saturday,Fit Green,Saudável,Sanduíche Natural,Média,Sim,55,29,47.0,2.28,5,14.26,71.3,4.31,17.54,58.07,Dinheiro,Cancelado,Zona Sul,Não
8678,2025-03-31,13:38,Monday,Farmácia Vida,Farmácia,Sabonete,Baixa,Sim,64,21,48.0,10.67,5,9.41,47.05,5.55,14.95,37.65,Pix,Em Transporte,Zona Norte,Sim
3688,2025-04-11,13:05,Friday,Sushi Express,Japonesa,Sushi Combo,Alta,Sim,68,63,116.0,3.05,4,11.9,47.6,1.17,4.41,44.36,Vale Refeição,Cancelado,Zona Leste,Sim
974,2025-03-18,13:01,Tuesday,Farmácia Vida,Farmácia,Sabonete,Baixa,Sim,45,18,52.0,11.9,2,38.2,76.4,10.57,6.42,80.55,Pix,Cancelado,Centro,Sim
983,2025-04-12,23:21,Saturday,Doce Sabor,Sobremesas,Açaí,Baixa,Não,5,23,37.0,3.07,4,23.97,95.88,3.15,6.47,92.56,Cartão Crédito,Cancelado,Zona Sul,Sim
3682,2025-04-08,15:13,Tuesday,Pastel do Centro,Lanches,Pastel Queijo,Baixa,Não,9,6,34.0,9.15,3,50.88,152.64,10.15,10.64,152.15,Dinheiro,Em Transporte,Zona Oeste,Sim
4872,2025-03-27,14:39,Thursday,Sushi Express,Japonesa,Hot Roll,Alta,Não,25,36,67.0,10.91,1,86.22,86.22,14.15,28.94,71.43,Cartão Débito,Em Transporte,Centro,Sim
7938,2025-02-18,22:27,Tuesday,Pizza Mania,Pizzaria,Pizza Mussarela,Alta,Não,11,57,96.0,11.16,2,54.97,109.94,7.64,10.22,107.36,Dinheiro,Em Transporte,Zona Sul,Sim
4499,2025-05-25,15:38,Sunday,Farmácia Vida,Farmácia,Vitamina C,Baixa,Não,8,23,36.0,1.77,4,36.9,147.6,5.62,16.2,137.02,Cartão Débito,Entregue,Zona Leste,Sim
5469,2025-01-17,12:44,Friday,Pizza Mania,Pizzaria,Pizza Mussarela,Alta,Sim,48,38,51.0,4.17,2,74.84,149.68,6.89,13.37,143.2,Dinheiro,Cancelado,Zona Oeste,Não
4916,2025-04-13,20:42,Sunday,Café Aroma,Cafeteria,Café Expresso,Baixa,Sim,72,15,37.0,11.27,4,8.92,35.68,9.88,19.41,26.15,Pix,Entregue,Centro,Sim
5449,2025-06-14,18:13,Saturday,Café Aroma,Cafeteria,Cappuccino,Baixa,Sim,42,10,30.0,10.34,3,48.64,145.92,9.6,9.35,146.17,Dinheiro,Cancelado,Zona Leste,Sim
7156,2025-05-01,14:09,Thursday,Fit Green,Saudável,Suco Verde,Média,Não,17,28,44.0,13.22,3,27.01,81.03,1.7,22.27,60.46,Pix,Em Transporte,Zona Sul,Sim
1123,2025-04-23,18:02,Wednesday,Mercado Fácil,Mercado,Leite,Média,Sim,58,29,40.0,1.69,4,16.19,64.76,3.83,3.87,64.72,Cartão Débito,Em Transporte,Zona Oeste,Sim
7386,2025-03-13,12:21,Thursday,Churras Grill,Churrasco,Costela,Alta,Sim,62,52,109.0,11.46,4,87.42,349.68,13.88,18.02,345.54,Pix,Cancelado,Zona Oeste,Sim
1644,2025-06-06,21:36,Friday,Doce Sabor,Sobremesas,Pudim,Baixa,Sim,63,15,25.0,10.9,3,34.58,103.74,12.91,23.45,93.2,Cartão Crédito,Cancelado,Zona Sul,Sim
337,2025-02-23,18:51,Sunday,Churras Grill,Churrasco,Espetinho,Alta,Sim,80,57,93.0,9.48,3,76.94,230.82,7.5,16.03,222.29,Cartão Crédito,Em Transporte,Centro,Sim
2471,2025-06-16,21:57,Monday,Doce Sabor,Sobremesas,Sorvete,Baixa,Sim,58,25,51.0,11.88,2,70.59,141.18,1.51,3.7,138.99,Pix,Cancelado,Zona Leste,Não
9530,2025-04-13,17:35,Sunday,Sushi Express,Japonesa,Hot Roll,Alta,Não,20,64,97.0,8.38,5,43.71,218.55,3.97,9.18,213.34,Dinheiro,Em Transporte,Zona Sul,Não
1256,2025-03-17,13:33,Monday,Mercado Fácil,Mercado,Feijão,Média,Sim,35,32,67.0,9.73,3,29.03,87.09,13.66,2.3,98.45,Vale Refeição,Cancelado,Zona Norte,Não
9840,2025-06-10,21:16,Tuesday,Sushi Express,Japonesa,Yakissoba,Alta,Sim,37,61,81.0,4.77,1,32.92,32.92,3.28,21.04,15.16,Vale Refeição,Entregue,Centro,Não
3015,2025-02-21,19:16,Friday,Fit Green,Saudável,Salada,Média,Sim,59,33,55.0,9.51,2,12.1,24.2,19.29,26.45,17.04,Cartão Débito,Entregue,Centro,Sim
6044,2025-03-14,21:00,Friday,Sushi Express,Japonesa,Sushi Combo,Alta,Sim,36,48,65.0,11.68,3,51.96,155.88,13.51,11.72,157.67,Pix,Em Transporte,Zona Oeste,Sim
4919,2025-03-11,11:21,Tuesday,Fit Green,Saudável,Suco Verde,Média,Sim,72,20,35.0,14.66,2,20.87,41.74,1.34,16.34,26.74,Dinheiro,Cancelado,Zona Leste,Sim
4757,2025-02-03,12:01,Monday,Farmácia Vida,Farmácia,Sabonete,Baixa,Sim,56,22,62.0,1.89,4,47.41,189.64,5.49,18.8,176.33,,Entregue,Zona Norte,Sim
8467,2025-03-26,08:48,Wednesday,Doce Sabor,Sobremesas,Sorvete,Baixa,Não,19,6,27.0,9.06,5,26.69,133.45,9.35,28.73,114.07,Pix,Entregue,Centro,Sim
4783,2025-05-14,15:30,Wednesday,Doce Sabor,Sobremesas,Açaí,Baixa,Não,7,16,55.0,4.72,5,83.04,415.2,5.09,18.3,401.99,Cartão Crédito,Cancelado,Zona Leste,Sim
3843,2025-05-04,12:36,Sunday,Burger House,Hamburgueria,X-Burger,Média,Sim,46,41,72.0,2.37,5,33.73,168.65,4.97,12.78,160.84,Cartão Crédito,Em Transporte,Zona Leste,Sim
3818,2025-03-11,19:01,Tuesday,Pizza Mania,Pizzaria,Pizza Mussarela,Alta,Sim,35,39,62.0,12.67,1,74.46,74.46,12.74,21.12,66.08,Pix,Entregue,Zona Leste,Não
887,2025-04-26,15:47,Saturday,Mercado Fácil,Mercado,Macarrão,Média,Não,9,35,64.0,5.03,5,80.88,404.4,15.11,4.72,414.79,Pix,Cancelado,Zona Oeste,Sim
5155,2025-05-03,10:03,Saturday,Pizza Mania,Pizzaria,Pizza Frango,Alta,Não,25,45,56.0,5.13,2,47.8,95.6,2.19,3.73,94.06,Cartão Débito,Cancelado,Centro,Sim
8242,2025-03-15,09:29,Saturday,Sushi Express,Japonesa,Sushi Combo,Alta,Não,17,53,76.0,1.92,5,54.96,274.8,13.79,16.29,272.3,Cartão Débito,Cancelado,Zona Leste,Sim
7543,2025-03-24,21:08,Monday,Doce Sabor,Sobremesas,Sorvete,Baixa,Sim,33,7,44.0,7.96,1,28.41,28.41,15.09,2.72,40.78,Dinheiro,Em Transporte,,Sim
538,2025-03-19,22:10,Wednesday,Fit Green,Saudável,Salada,Média,Não,19,23,48.0,7.09,5,27.75,138.75,15.07,19.79,134.03,Pix,Entregue,,Sim
8285,2025-04-04,15:13,Friday,Fit Green,Saudável,Sanduíche Natural,Média,Não,9,22,35.0,12.49,3,45.7,137.1,6.22,21.36,121.96,pix ,Em Transporte,Zona Norte,Sim
8105,2025-03-25,08:46,Tuesday,Farmácia Vida,Farmácia,Vitamina C,Baixa,Não,14,6,39.0,4.08,3,33.52,100.56,1.05,6.32,95.29,Dinheiro,Cancelado,Zona Oeste,Sim
7915,2025-01-11,11:32,Saturday,Café Aroma,Cafeteria,Torta,Baixa,Sim,50,5,28.0,7.92,5,9.38,46.9,10.43,11.24,46.09,Cartão Crédito,Cancelado,Zona Sul,Sim
2623,2025-06-07,13:37,Saturday,Farmácia Vida,Farmácia,Vitamina C,Baixa,Sim,66,12,24.0,5.88,4,60.16,240.64,2.57,3.8,239.41,Dinheiro,Cancelado,Centro,Sim
1906,2025-05-03,18:37,Saturday,Sushi Express,Japonesa,Sushi Combo,Alta,Sim,66,38,90.0,10.18,3,83.86,251.58,18.26,2.66,267.18,Cartão Crédito,Cancelado,Zona Sul,Não
1190,2025-02-09,15:34,Sunday,Mercado Fácil,Mercado,Arroz,Média,Não,16,21,36.0,11.52,2,74.84,149.68,5.61,11.73,143.56,Cartão Crédito,Entregue,Zona Norte,Sim
8638,2025-05-23,10:23,Friday,Fit Green,Saudável,Sanduíche Natural,Média,Não,21,38,71.0,14.86,5,75.78,378.9,7.57,22.75,363.72,Dinheiro,Em Transporte,Zona Oeste,Sim
2532,2025-02-13,19:26,Thursday,Fit Green,Saudável,Suco Verde,Média,Sim,31,29,67.0,6.91,5,55.64,278.2,5.64,12.75,271.09,Pix,Entregue,Zona Oeste,Sim
6628,2025-03-05,18:35,Wednesday,Pastel do Centro,Lanches,Pastel Carne,Baixa,Sim,65,7,46.0,7.89,4,41.64,166.56,1.79,8.84,159.51,Pix,Entregue,Zona Oeste,Não
596,2025-05-09,12:01,Friday,Churras Grill,Churrasco,Espetinho,Alta,Sim,67,59,122.0,11.06,1,31.79,31.79,9.26,26.56,14.49,Cartão Crédito,Em Transporte,Zona Norte,Sim
4075,2025-03-05,20:33,Wednesday,Pizza Mania,Pizzaria,Pizza Calabresa,Alta,Sim,45,38,53.0,7.93,5,21.11,105.55,9.71,5.29,109.97,Pix,Em Transporte,Centro,Não
4236,2025-01-14,19:14,Tuesday,Doce Sabor,Sobremesas,Pudim,Baixa,Sim,64,17,56.0,7.73,4,89.19,356.76,9.11,0.37,365.5,Cartão Crédito,Cancelado,Zona Oeste,Sim
7409,2025-04-16,18:09,Wednesday,Pastel do Centro,Lanches,Pastel Queijo,Baixa,Sim,75,16,,11.99,5,31.19,155.95,19.19,13.02,162.12,Cartão Débito,Entregue,Zona Oeste,Sim
1857,2025-05-24,12:56,Saturday,Burger House,Hamburgueria,X-Burger,Média,Sim,39,36,53.0,8.84,4,44.45,177.8,9.08,1.62,185.26,Vale Refeição,Em Transporte,Zona Oeste,Sim
9851,2025-04-10,17:18,Thursday,Doce Sabor,Sobremesas,Brownie,Baixa,Não,21,23,33.0,6.18,5,77.24,386.2,7.07,16.46,376.81,Pix,Em Transporte,Zona Norte,Sim
97,2025-01-11,18:59,Saturday,Burger House,Hamburgueria,Batata Frita,Média,Sim,49,36,58.0,1.67,5,46.82,234.1,12.94,8.58,238.46,Cartão Débito,Cancelado,Centro,Não
8616,2025-02-22,13:43,Saturday,Churras Grill,Churrasco,Churrasco Premium,Alta,Sim,74,63,113.0,14.76,5,10.74,53.7,6.03,4.52,55.21,Vale Refeição,Cancelado,Zona Leste,Não
3746,2025-03-02,14:14,Sunday,Mercado Fácil,Mercado,Arroz,Média,Não,7,42,81.0,6.81,4,68.91,275.64,5.37,4.0,277.01,Cartão Crédito,Cancelado,Zona Sul,Sim
8025,2025-05-15,11:55,Thursday,Mercado Fácil,Mercado,Feijão,Média,Sim,50,31,52.0,11.68,4,80.2,320.8,17.29,18.98,319.11,Pix,Cancelado,Zona Norte,Sim
7798,2025-05-07,20:45,Wednesday,Café Aroma,Cafeteria,Pão Queijo,Baixa,Sim,47,16,38.0,9.26,3,71.39,214.17,1.65,26.29,189.53,Vale Refeição,Entregue,Zona Oeste,Não
3026,2025-01-03,09:38,Friday,Farmácia Vida,Farmácia,Shampoo,Baixa,Não,25,5,35.0,4.38,2,59.01,118.02,9.59,15.64,111.97,Cartão Débito,Entregue,Zona Oeste,Sim
500,2025-03-10,20:40,Monday,Fit Green,Saudável,Sanduíche Natural,Média,Sim,80,38,68.0,6.95,1,24.99,24.99,9.04,7.03,27.0,Vale Refeição,Em Transporte,Zona Norte,Sim
5095,2025-04-01,09:34,Tuesday,Fit Green,Saudável,Sanduíche Natural,Média,Não,17,27,63.0,4.53,5,19.81,99.05,7.96,23.74,83.27,Cartão Crédito,Entregue,Centro,Sim
8323,2025-01-01,23:06,Wednesday,Pizza Mania,Pizzaria,Pizza Frango,Alta,Não,11,68,88.0,7.57,2,9.4,18.8,13.34,5.07,27.07,Vale Refeição,Em Transporte,Zona Leste,Sim
5599,2025-05-22,08:33,Thursday,Pizza Mania,Pizzaria,Lasanha,Alta,Não,8,38,78.0,12.8,2,72.72,145.44,18.77,6.91,157.3,Pix,Em Transporte,Zona Norte,Sim
8549,2025-04-16,19:25,Wednesday,Farmácia Vida,Farmácia,Dipirona,Baixa,Sim,61,6,16.0,12.58,2,51.71,103.42,4.03,29.26,78.19,Cartão Débito,Em Transporte,Zona Norte,Sim
1909,2025-02-27,09:05,Thursday,Doce Sabor,Sobremesas,Brownie,Baixa,Não,14,23,60.0,10.03,3,53.96,161.88,10.51,18.07,154.32,Pix,Em Transporte,Zona Leste,Sim
4970,2025-02-08,19:36,Saturday,Sushi Express,Japonesa,Yakissoba,Alta,Sim,56,64,110.0,10.76,4,34.02,136.08,2.09,23.94,114.23,Pix,Cancelado,Zona Sul,Sim
2315,2025-02-23,18:16,Sunday,Burger House,Hamburgueria,Combo Burger,Média,Sim,55,34,73.0,4.25,2,59.73,119.46,5.66,25.34,99.78,Dinheiro,Em Transporte,Centro,Não
1319,2025-05-21,20:30,Wednesday,Mercado Fácil,Mercado,Feijão,Média,Sim,56,42,56.0,9.5,3,57.51,172.53,10.58,21.66,161.45,Vale Refeição,Em Transporte,Centro,Não
6937,2025-02-11,15:54,Tuesday,Mercado Fácil,Mercado,Leite,Média,Não,9,27,49.0,11.54,1,61.41,61.41,15.0,18.54,57.87,Pix,Cancelado,Centro,Sim
8443,2025-03-03,09:12,Monday,Café Aroma,Cafeteria,Cappuccino,Baixa,Não,9,8,,7.02,2,52.01,104.02,4.24,5.06,103.2,Vale Refeição,Em Transporte,Zona Leste,Sim
5457,2025-01-07,17:08,Tuesday,Fit Green,Saudável,Suco Verde,Média,Não,8,32,64.0,7.16,5,82.36,411.8,9.44,11.57,409.67,Pix,Cancelado,,Sim
6542,2025-01-12,08:14,Sunday,Farmácia Vida,Farmácia,Vitamina C,Baixa,Não,7,15,25.0,11.69,4,49.17,196.68,15.22,11.93,199.97,Cartão Débito,Em Transporte,Centro,Sim
2630,2025-05-07,18:10,Wednesday,Fit Green,Saudável,Sanduíche Natural,Média,Sim,74,40,56.0,12.35,5,56.29,281.45,16.69,11.66,286.48,Cartão Débito,Cancelado,Zona Sul,Não
1002,2025-01-18,14:12,Saturday,Churras Grill,Churrasco,Costela,Alta,Não,11,64,81.0,5.83,1,84.85,84.85,6.28,21.45,69.68,Vale Refeição,Entregue,Zona Leste,Sim
6824,2025-05-05,12:05,Monday,Sushi Express,Japonesa,Temaki,Alta,Sim,60,40,89.0,13.01,2,24.42,48.84,16.95,4.5,61.29,Dinheiro,Entregue,Zona Oeste,Não
7671,2025-05-19,15:14,Monday,Burger House,Hamburgueria,Combo Burger,Média,Não,23,44,68.0,6.02,5,44.54,222.7,16.73,25.98,213.45,Cartão Débito,Cancelado,Zona Leste,Sim
943,2025-04-03,20:34,Thursday,Burger House,Hamburgueria,Combo Burger,Média,Sim,36,28,43.0,13.85,5,85.05,425.25,4.95,10.02,420.18,Pix,Em Transporte,Centro,Sim
4110,2025-06-20,17:47,Friday,Pizza Mania,Pizzaria,Pizza Frango,Alta,Não,23,48,71.0,11.44,1,73.48,73.48,1.63,21.45,53.66,Vale Refeição,Entregue,Centro,Sim
7232,2025-04-03,21:28,Thursday,Fit Green,Saudável,Salada,Média,Sim,66,30,43.0,4.05,4,28.04,112.16,9.28,11.06,110.38,pix ,Entregue,Centro,Não
8358,2025-05-30,16:23,Friday,Sushi Express,Japonesa,Sushi Combo,Alta,Não,16,39,73.0,2.92,2,14.62,29.24,13.62,8.61,34.25,,Entregue,Zona Sul,Sim
8137,2025-04-18,08:48,Friday,Burger House,Hamburgueria,Combo Burger,Média,Não,7,24,,7.68,3,36.51,109.53,0.68,27.09,83.12,Pix,Cancelado,Zona Leste,Sim
4804,2025-01-01,14:09,Wednesday,Sushi Express,Japonesa,Yakissoba,Alta,Não,5,35,69.0,5.92,2,62.32,124.64,12.48,3.4,133.72,Cartão Débito,Em Transporte,Zona Norte,Sim
5238,2025-02-05,20:22,Wednesday,Sushi Express,Japonesa,Yakissoba,Alta,Sim,72,64,129.0,4.33,3,22.18,66.54,14.98,5.36,76.16,Pix,Entregue,Zona Norte,Não
8816,2025-02-12,19:37,Wednesday,Pastel do Centro,Lanches,Caldo Cana,Baixa,Sim,64,10,42.0,10.08,5,43.98,219.9,1.73,24.43,197.2,Vale Refeição,Em Transporte,Zona Norte,Sim
5223,2025-01-29,17:29,Wednesday,Café Aroma,Cafeteria,Pão Queijo,Baixa,Não,17,9,24.0,8.8,5,58.94,294.7,19.57,5.62,308.65,Cartão Crédito,Entregue,Centro,Sim
704,2025-05-14,11:10,Wednesday,Burger House,Hamburgueria,Batata Frita,Média,Sim,42,34,71.0,11.49,1,11.2,11.2,3.41,24.09,-9.48,Dinheiro,Cancelado,Zona Leste,Sim
2950,2025-06-19,12:47,Thursday,Mercado Fácil,Mercado,Leite,Média,Sim,38,35,75.0,6.59,4,9.93,39.72,8.55,22.21,26.06,Vale Refeição,Em Transporte,Zona Oeste,Sim
9444,2025-04-27,12:59,Sunday,Fit Green,Saudável,Suco Verde,Média,Sim,45,37,69.0,10.0,1,37.03,37.03,16.73,12.08,41.68,Vale Refeição,Em Transporte,Zona Sul,Não
3874,2025-06-07,14:00,Saturday,Farmácia Vida,Farmácia,Shampoo,Baixa,Não,19,25,57.0,11.07,5,33.33,166.65,16.62,7.87,175.4,Cartão Crédito,Entregue,Centro,Sim
7643,2025-01-28,19:34,Tuesday,Farmácia Vida,Farmácia,Sabonete,Baixa,Sim,69,9,41.0,1.79,4,43.67,174.68,19.58,17.18,177.08,Cartão Crédito,Entregue,Zona Leste,Não
346,2025-05-17,22:25,Saturday,Pizza Mania,Pizzaria,Lasanha,Alta,Não,23,61,78.0,10.72,5,27.98,139.9,9.65,1.98,147.57,Vale Refeição,Cancelado,Zona Oeste,Sim
1924,2025-03-28,16:24,Friday,Mercado Fácil,Mercado,Leite,Média,Não,16,28,43.0,11.9,4,49.06,196.24,10.13,7.66,198.71,Cartão Crédito,Cancelado,Zona Leste,Sim
8723,2025-04-25,18:11,Friday,Fit Green,Saudável,Salada,Média,Sim,30,22,45.0,8.53,5,9.0,45.0,14.98,7.49,52.49,Cartão Débito,Em Transporte,Zona Sul,Sim
1270,2025-05-25,09:47,Sunday,Churras Grill,Churrasco,Churrasco Premium,Alta,Não,21,65,103.0,5.43,1,61.72,61.72,3.71,0.75,64.68,Cartão Débito,Em Transporte,Zona Leste,Não
1279,2025-02-07,08:10,Friday,Pastel do Centro,Lanches,Pastel Queijo,Baixa,Não,7,10,26.0,13.3,4,64.28,257.12,17.32,10.78,263.66,Cartão Crédito,Entregue,Centro,Sim
1329,2025-01-28,15:47,Tuesday,Churras Grill,Churrasco,Costela,Alta,Não,24,49,63.0,13.53,4,65.46,261.84,9.87,16.23,255.48,Pix,Cancelado,Zona Norte,Sim
3744,2025-01-30,23:41,Thursday,Pizza Mania,Pizzaria,Pizza Calabresa,Alta,Não,13,68,108.0,7.5,3,21.44,64.32,5.38,12.27,57.43,Dinheiro,Entregue,Centro,Não
7304,2025-01-20,20:16,Monday,Pizza Mania,Pizzaria,Pizza Mussarela,Alta,Sim,42,45,70.0,6.28,5,53.02,265.1,16.6,2.54,279.16,Pix,Cancelado,Zona Sul,Sim
3247,2025-01-01,13:00,Wednesday,Café Aroma,Cafeteria,Torta,Baixa,Sim,68,19,47.0,10.61,1,57.81,57.81,7.16,27.42,37.55,Dinheiro,Entregue,Centro,Não
9936,2025-06-02,15:41,Monday,Farmácia Vida,Farmácia,Sabonete,Baixa,Não,24,22,50.0,1.92,1,51.24,51.24,18.44,11.4,58.28,Vale Refeição,Entregue,Zona Leste,Sim
2060,2025-02-01,13:53,Saturday,Churras Grill,Churrasco,Espetinho,Alta,Sim,38,44,61.0,3.91,2,29.84,59.68,2.75,27.1,35.33,Vale Refeição,Em Transporte,Zona Oeste,Sim
2426,2025-03-24,09:29,Monday,Farmácia Vida,Farmácia,Shampoo,Baixa,Não,9,21,38.0,10.58,1,70.17,70.17,2.46,16.52,56.11,Dinheiro,Em Transporte,Centro,Sim
625,2025-06-03,18:37,Tuesday,Fit Green,Saudável,Wrap Frango,Média,Sim,54,27,55.0,4.98,1,31.37,31.37,17.12,29.64,18.85,Vale Refeição,Entregue,Zona Oeste,Não
2679,2025-04-02,22:19,Wednesday,Sushi Express,Japonesa,Yakissoba,Alta,Não,17,35,51.0,12.01,1,18.75,18.75,2.66,14.68,6.73,pix ,Cancelado,Zona Norte,Sim
3243,2025-03-19,11:18,Wednesday,Mercado Fácil,Mercado,Arroz,Média,Sim,30,31,66.0,9.81,1,53.79,53.79,1.58,7.26,48.11,Cartão Crédito,Em Transporte,Zona Leste,Sim
4906,2025-04-28,16:13,Monday,Doce Sabor,Sobremesas,Brownie,Baixa,Não,21,15,49.0,7.02,4,76.4,305.6,4.65,4.08,306.17,Pix,Cancelado,Zona Sul,Sim
8146,2025-03-03,08:36,Monday,Pizza Mania,Pizzaria,Pizza Frango,Alta,Não,23,36,58.0,1.9,3,81.68,245.04,13.84,19.75,239.13,Vale Refeição,Cancelado,Zona Leste,Sim
5660,2025-03-24,16:23,Monday,Café Aroma,Cafeteria,Torta,Baixa,Não,24,6,,2.29,1,61.36,61.36,0.47,7.27,54.56,Cartão Crédito,Cancelado,Zona Oeste,Sim
7171,2025-06-30,12:23,Monday,Doce Sabor,Sobremesas,Brownie,Baixa,Sim,75,13,52.0,3.59,1,31.0,31.0,9.76,20.86,19.9,Vale Refeição,Cancelado,Centro,Não
860,2025-01-11,14:37,Saturday,Churras Grill,Churrasco,Espetinho,Alta,Não,6,48,65.0,12.61,5,48.3,241.5,1.61,26.45,216.66,Vale Refeição,Entregue,Zona Norte,Sim
8333,2025-05-18,15:49,Sunday,Churras Grill,Churrasco,Costela,Alta,Não,19,62,78.0,7.8,4,70.85,283.4,13.83,26.76,270.47,Pix,Em Transporte,Zona Norte,Sim
746,2025-05-09,11:51,Friday,Sushi Express,Japonesa,Yakissoba,Alta,Sim,68,56,142.0,6.69,2,28.08,56.16,1.4,22.46,35.1,Dinheiro,Cancelado,Zona Leste,Não
3670,2025-03-27,20:51,Thursday,Pastel do Centro,Lanches,Pastel Carne,Baixa,Sim,55,20,52.0,14.96,5,64.16,320.8,15.09,6.33,329.56,Cartão Crédito,Em Transporte,Zona Norte,Sim
6716,2025-05-26,10:34,Monday,Mercado Fácil,Mercado,Feijão,Média,Não,19,27,41.0,1.66,3,13.87,41.61,5.7,26.76,20.55,Vale Refeição,Cancelado,Zona Sul,Sim
8180,2025-05-06,11:46,Tuesday,Churras Grill,Churrasco,Churrasco Premium,Alta,Sim,72,49,126.0,14.97,1,742.05,742.05,4.43,20.41,726.07,Cartão Débito,Entregue,Zona Oeste,Não
2899,2025-06-16,23:48,Monday,Pizza Mania,Pizzaria,Lasanha,Alta,Não,14,44,82.0,12.49,3,9.94,29.82,6.17,15.79,20.2,Dinheiro,Cancelado,Centro,Sim
4449,2025-06-25,18:16,Wednesday,Farmácia Vida,Farmácia,Sabonete,Baixa,Sim,34,7,22.0,6.94,3,89.61,268.83,2.89,12.34,259.38,Dinheiro,Entregue,Zona Norte,Não
4975,2025-04-04,10:28,Friday,Burger House,Hamburgueria,Milk Shake,Média,Não,19,38,48.0,12.96,1,48.12,48.12,5.66,15.07,38.71,Cartão Débito,Entregue,Zona Sul,Sim
5632,2025-02-12,20:21,Wednesday,Doce Sabor,Sobremesas,Açaí,Baixa,Sim,52,23,52.0,9.73,5,82.21,411.05,16.47,25.16,402.36,Cartão Crédito,Entregue,Zona Sul,Sim
5213,2025-03-15,22:01,Saturday,Café Aroma,Cafeteria,Café Expresso,Baixa,Não,12,13,43.0,9.22,5,89.02,445.1,14.25,29.99,429.36,Cartão Crédito,Cancelado,Zona Sul,Sim
6573,2025-02-22,18:11,Saturday,Pizza Mania,Pizzaria,Pizza Mussarela,Alta,Sim,63,36,101.0,13.62,4,41.97,167.88,2.5,7.84,162.54,Pix,Cancelado,Zona Sul,Não
4317,2025-03-02,23:15,Sunday,Mercado Fácil,Mercado,Feijão,Média,Não,17,24,40.0,1.7,1,64.81,64.81,8.03,27.8,45.04,Vale Refeição,Entregue,Zona Leste,Sim
8493,2025-03-19,13:21,Wednesday,Sushi Express,Japonesa,Yakissoba,Alta,Sim,76,60,121.0,9.47,5,16.7,83.5,12.96,16.67,79.79,Cartão Débito,Entregue,Zona Sul,Sim
9476,2025-01-10,23:05,Friday,Pizza Mania,Pizzaria,Lasanha,Alta,Não,5,35,73.0,13.89,3,69.83,209.49,8.36,6.15,211.7,Pix,Cancelado,Zona Leste,Sim
1241,2025-03-16,16:55,Sunday,Fit Green,Saudável,Wrap Frango,Média,Não,17,35,47.0,1.91,4,44.3,177.2,3.25,24.27,156.18,Cartão Débito,Entregue,Zona Norte,Sim
226,2025-06-09,12:26,Monday,Pizza Mania,Pizzaria,Lasanha,Alta,Sim,36,67,100.0,4.68,5,17.65,88.25,2.13,5.96,84.42,Dinheiro,Entregue,Zona Sul,Sim
8752,2025-03-25,21:06,Tuesday,Fit Green,Saudável,Sanduíche Natural,Média,Sim,56,39,73.0,5.07,1,71.75,71.75,5.31,6.93,70.13,Cartão Crédito,Cancelado,Zona Oeste,Sim
8278,2025-05-15,09:06,Thursday,Burger House,Hamburgueria,Milk Shake,Média,Não,24,43,77.0,5.38,1,62.86,62.86,10.56,6.79,66.63,Pix,Em Transporte,Zona Norte,Sim
2974,2025-03-27,09:17,Thursday,Fit Green,Saudável,Sanduíche Natural,Média,Não,14,45,71.0,6.59,1,40.6,40.6,3.74,8.36,35.98,Cartão Débito,Cancelado,Centro,Sim
4260,2025-01-01,23:07,Wednesday,Churras Grill,Churrasco,Marmita,Alta,Não,11,35,69.0,11.56,1,41.15,41.15,10.46,0.8,50.81,Pix,Entregue,Zona Norte,Não
2516,2025-05-30,11:15,Friday,Farmácia Vida,Farmácia,Vitamina C,Baixa,Sim,60,5,31.0,4.15,3,54.07,162.21,10.38,14.39,158.2,Pix,Cancelado,Zona Oeste,Sim
5552,2025-04-20,10:00,Sunday,Pastel do Centro,Lanches,Coxinha,Baixa,Não,10,6,18.0,8.44,1,65.48,65.48,2.27,23.7,44.05,Dinheiro,Entregue,Zona Sul,Sim
3106,2025-03-07,18:40,Friday,Farmácia Vida,Farmácia,Shampoo,Baixa,Sim,62,13,46.0,12.41,3,82.56,247.68,9.24,28.4,228.52,Vale Refeição,Entregue,Zona Sul,Sim
8819,2025-04-04,18:02,Friday,Sushi Express,Japonesa,Sushi Combo,Alta,Sim,36,50,85.0,3.24,5,85.57,427.85,6.18,28.78,405.25,Pix,Entregue,Centro,Não
2345,2025-04-24,11:16,Thursday,Pastel do Centro,Lanches,Coxinha,Baixa,Sim,64,15,32.0,11.64,2,61.88,123.76,9.99,2.42,131.33,Cartão Débito,Cancelado,Centro,Sim
